108096	1
108381	1
108671	1
108972	1
109276	1
109579	1
109889	1
110182	1
110466	1
110756	1
111050	1
111363	1
111670	1
111970	1
112273	1
112562	1
112846	1
113138	1
113438	1
113753	1
114058	1
114349	1
114647	1
114939	1
115225	1
115527	1
115848	1
116148	1
116445	1
116729	1
117026	1
117317	1
117608	1
117914	1
118221	1
118529	1
118819	1
119103	1
119402	1
119700	1
120000	1
120306	1
120611	1
120912	1
121197	1
121479	1
121781	1
122083	1
122388	1
122692	1
122991	1
123289	1
123574	1
123861	1
124171	1
124477	1
124776	1
125074	1
125365	1
125656	1
125943	1
126237	1
126554	1
126861	1
127158	1
127452	1
127743	1
128034	1
128326	1
128630	1
128944	1
129247	1
129536	1
129822	1
130114	1
130409	1
130709	1
131019	1
131333	1
131631	1
131915	1
132200	1
132496	1
132796	1
133097	1
133407	1
133714	1
134000	1
134284	1
134574	1
134876	1
135184	1
135487	1
135795	1
136092	1
136374	1
136661	1
136953	1
137262	1
137572	1
137872	1
138172	1
138465	1
138750	1
139041	1
139344	1
139661	1
139966	1
140259	1
140555	1
140844	1
141128	1
141425	1
141732	1
142045	1
142344	1
142631	1
142928	1
143219	1
143513	1
143820	1
144127	1
144437	1
144727	1
145008	1
145306	1
145600	1
145899	1
146209	1
146515	1
146818	1
147106	1
147388	1
147691	1
147995	1
148296	1
148602	1
148900	1
149194	1
149478	1
149763	1
150074	1
150384	1
150685	1
150987	1
151279	1
151572	1
151857	1
152150	1
152467	1
152773	1
153070	1
153361	1
153648	1
153942	1
154234	1
154536	1
154856	1
155161	1
155452	1
155738	1
156028	1
156325	1
156623	1
156929	1
157244	1
157540	1
157821	1
158108	1
158402	1
158704	1
159010	1
159319	1
159626	1
159913	1
160196	1
160484	1
160787	1
161092	1
161395	1
161702	1
161998	1
162284	1
162571	1
162865	1
163178	1
163486	1
163785	1
164086	1
164378	1
164661	1
164950	1
165250	1
165565	1
165869	1
166161	1
166461	1
166753	1
167039	1
167339	1
167646	1
167957	1
168255	1
168540	1
168835	1
169126	1
169417	1
169723	1
170029	1
170340	1
170633	1
170917	1
171215	1
171511	1
171810	1
172117	1
172421	1
172724	1
173009	1
173292	1
173593	1
173895	1
174197	1
174503	1
174803	1
175098	1
175385	1
175670	1
175979	1
176285	1
176585	1
176886	1
177178	1
177469	1
177756	1
178050	1
178366	1
178675	1
178974	1
179268	1
179558	1
179850	1
180141	1
180442	1
180759	1
181064	1
181352	1
181639	1
181931	1
182225	1
182524	1
182836	1
183151	1
183448	1
183732	1
184018	1
184312	1
184611	1
184913	1
185223	1
185529	1
185818	1
186103	1
186392	1
186695	1
187003	1
187307	1
187614	1
187912	1
188194	1
188480	1
188771	1
189082	1
189390	1
189690	1
189992	1
190285	1
190569	1
190860	1
191163	1
191476	1
191781	1
192073	1
192370	1
192659	1
192942	1
193241	1
193547	1
193861	1
194160	1
194448	1
194745	1
195037	1
195329	1
195634	1
195941	1
196251	1
196542	1
196821	1
197119	1
197415	1
197712	1
198020	1
198326	1
198629	1
198916	1
199200	1
199502	1
199803	1
200104	1
200408	1
200708	1
201000	1
201285	1
201573	1
201882	1
202189	1
202490	1
202791	1
203087	1
203377	1
203664	1
203960	1
204273	1
204578	1
204876	1
205168	1
205460	1
205752	1
206043	1
206350	1
206666	1
206968	1
207261	1
207548	1
207751	10
208052	1
208347	1
208652	1
208968	1
209268	1
209554	1
209842	1
210135	1
210435	1
210738	1
211047	1
211357	1
211651	1
211933	1
212219	1
212517	1
212821	1
213125	1
213432	1
213737	1
214025	1
214309	1
214599	1
214907	1
215216	1
215517	1
215822	1
216116	1
216399	1
216686	1
216982	1
217294	1
217602	1
217900	1
218199	1
218490	1
218775	1
219071	1
219376	1
219688	1
219993	1
220282	1
220574	1
220864	1
221153	1
221456	1
221765	1
222078	1
222375	1
222659	1
222956	1
223248	1
223544	1
223851	1
224156	1
224459	1
224747	1
225028	1
225329	1
225627	1
225930	1
226239	1
226542	1
226839	1
227123	1
227407	1
227712	1
228018	1
228319	1
228622	1
228916	1
229209	1
229495	1
229784	1
230100	1
230410	1
230706	1
231003	1
231295	1
231586	1
231872	1
232171	1
232489	1
232793	1
233086	1
233374	1
233666	1
233959	1
234254	1
234564	1
234878	1
235177	1
235465	1
235749	1
236042	1
236339	1
236641	1
236950	1
237260	1
237552	1
237838	1
238126	1
238426	1
238733	1
239035	1
239345	1
239647	1
239930	1
240214	1
240504	1
240808	1
241117	1
241419	1
241725	1
242019	1
242303	1
242595	1
242893	1
243206	1
243511	1
243809	1
244107	1
244395	1
244680	1
244976	1
245281	1
245596	1
245901	1
246190	1
246487	1
246778	1
247065	1
247369	1
247675	1
247987	1
248281	1
248563	1
248862	1
249154	1
249449	1
249759	1
250067	1
250372	1
250660	1
250943	1
251243	1
251541	1
251841	1
252147	1
252449	1
252746	1
253030	1
253315	1
253622	1
253928	1
254232	1
254535	1
254831	1
255125	1
255409	1
255699	1
256011	1
256317	1
256614	1
256909	1
257201	1
257493	1
257782	1
258083	1
258401	1
258704	1
258998	1
259287	1
259579	1
259871	1
260163	1
260471	1
260784	1
261085	1
261375	1
261661	1
261957	1
262255	1
262556	1
262866	1
263176	1
263467	1
263751	1
264038	1
264337	1
264637	1
264939	1
265252	1
265554	1
265840	1
266129	1
266419	1
266725	1
267031	1
267331	1
267639	1
267930	1
268213	1
268502	1
268798	1
269112	1
269419	1
269718	1
270020	1
270310	1
270594	1
270889	1
271194	1
271508	1
271811	1
272099	1
272396	1
272685	1
272970	1
273273	1
273583	1
273894	1
274190	1
274476	1
274774	1
275063	1
275357	1
275664	1
275971	1
276276	1
276562	1
276847	1
277147	1
277445	1
277748	1
278055	1
278363	1
278659	1
278943	1
279229	1
279534	1
279838	1
280137	1
280441	1
280740	1
281030	1
281315	1
281610	1
281923	1
282229	1
282529	1
282826	1
283119	1
283407	1
283693	1
283996	1
284309	1
284613	1
284910	1
285199	1
285494	1
285785	1
286080	1
286392	1
286703	1
287001	1
287291	1
287577	1
287872	1
288167	1
288465	1
288780	1
289088	1
289378	1
289667	1
289956	1
290255	1
290557	1
290857	1
291172	1
291470	1
291753	1
292041	1
292331	1
292636	1
292941	1
293243	1
293555	1
293847	1
294131	1
294421	1
294718	1
295031	1
295334	1
295631	1
295935	1
296223	1
296503	1
296797	1
297104	1
297418	1
297719	1
298014	1
298313	1
298599	1
298884	1
299186	1
299495	1
299802	1
300097	1
300386	1
300681	1
300970	1
301264	1
301573	1
301886	1
302189	1
302478	1
302767	1
303061	1
303356	1
303658	1
303963	1
304273	1
304567	1
304850	1
305145	1
305444	1
305745	1
306052	1
306356	1
306657	1
306944	1
307226	1
307525	1
307829	1
308131	1
308438	1
308735	1
309031	1
309320	1
309605	1
309915	1
310226	1
310527	1
310828	1
311117	1
311410	1
311698	1
311988	1
312305	1
312615	1
312912	1
313206	1
313496	1
313792	1
314083	1
314383	1
314702	1
315007	1
315296	1
315583	1
315870	1
316166	1
316465	1
316769	1
317087	1
317385	1
317670	1
317958	1
318250	1
318554	1
318859	1
319163	1
319473	1
319762	1
320042	1
320330	1
320630	1
320942	1
321248	1
321552	1
321852	1
322139	1
322420	1
322713	1
323023	1
323330	1
323631	1
323930	1
324222	1
324505	1
324796	1
325098	1
325415	1
325721	1
326014	1
326309	1
326599	1
326886	1
327185	1
327490	1
327804	1
328103	1
328386	1
328681	1
328977	1
329270	1
329578	1
329885	1
330195	1
330485	1
330765	1
331063	1
331361	1
331659	1
331966	1
332270	1
332571	1
332856	1
333140	1
333444	1
333748	1
334051	1
334355	1
334652	1
334946	1
335232	1
335518	1
335827	1
336135	1
336436	1
336736	1
337029	1
337325	1
337612	1
337907	1
338224	1
338529	1
338823	1
339115	1
339404	1
339694	1
339987	1
340291	1
340606	1
340910	1
341202	1
341491	1
341785	1
342079	1
342378	1
342688	1
342998	1
343294	1
343579	1
343864	1
344161	1
344462	1
344767	1
345078	1
345386	1
345673	1
345959	1
346246	1
346550	1
346855	1
347157	1
347467	1
347762	1
348044	1
348333	1
348627	1
348939	1
349246	1
349546	1
349851	1
350141	1
350423	1
350714	1
351017	1
351329	1
351633	1
351925	1
352222	1
352513	1
352800	1
353100	1
353410	1
353725	1
354022	1
354306	1
354604	1
354893	1
355184	1
355488	1
355795	1
356103	1
356392	1
356677	1
356977	1
357271	1
357570	1
357878	1
358184	1
358483	1
358768	1
359053	1
359353	1
359654	1
359956	1
